measurement_unit_id,country_code,domain_code,concept_id,entity_id,final_unit_type,final_query,topic_mid,query_language,selection_basis,selection_status,validation_status,signal_status,confidence_level,empirical_validation_status,technical_status,technical_attempt_count,extraction_method,model_consensus,model_confidence,score_margin,exact_validated_other_countries,official_name_check,topic_mid_format_check,ambiguity_flag,selection_rule,second_pass_decision,second_pass_confidence,final_review_status,concept_valid_keyword_count,concept_low_keyword_count,concept_valid_keyword_countries,concept_low_keyword_countries,fallback_query,source_url,inclusion_reason,review_reason,remaining_risk,notes,source_record_set
ZA|KTOURISM|KTOURISM_D03,ZA,KTOURISM,KTOURISM_D03,,keyword,Jeju Island travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ZA&q=Jeju%20Island%20travel&hl=en,의도어 문법 KTOURISM_D03(제주) x 남아공 현지어(en),,,제주,KTOURISM_GRAMMAR_V1
ZA|KTOURISM|KTOURISM_P01,ZA,KTOURISM,KTOURISM_P01,,keyword,Japan travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ZA&q=Japan%20travel&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 남아공 현지어(en),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
ZA|KTOURISM|KTOURISM_P02,ZA,KTOURISM,KTOURISM_P02,,keyword,Thailand travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ZA&q=Thailand%20travel&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 남아공 현지어(en),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_C02,IN,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,South Korea tourism,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 인도 현지어(en),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_S01,IN,KTOURISM,KTOURISM_S01,,keyword,flights to Korea,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=flights%20to%20Korea&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 인도 현지어(en),,,항공권 (이동),KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_S02,IN,KTOURISM,KTOURISM_S02,,keyword,Seoul hotels,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Seoul%20hotels&hl=en,의도어 문법 KTOURISM_S02(숙박) x 인도 현지어(en),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_S03,IN,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,Korea tour packages,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 인도 현지어(en),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_S04,IN,KTOURISM,KTOURISM_S04,,keyword,Korea visa,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korea%20visa&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 인도 현지어(en),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_D01,IN,KTOURISM,KTOURISM_D01,,keyword,Seoul travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Seoul%20travel&hl=en,의도어 문법 KTOURISM_D01(서울) x 인도 현지어(en),,,서울,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_D02,IN,KTOURISM,KTOURISM_D02,,keyword,Busan travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Busan%20travel&hl=en,의도어 문법 KTOURISM_D02(부산) x 인도 현지어(en),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_D03,IN,KTOURISM,KTOURISM_D03,,keyword,Jeju Island travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Jeju%20Island%20travel&hl=en,의도어 문법 KTOURISM_D03(제주) x 인도 현지어(en),,,제주,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_P01,IN,KTOURISM,KTOURISM_P01,,keyword,Japan travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Japan%20travel&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 인도 현지어(en),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
IN|KTOURISM|KTOURISM_P02,IN,KTOURISM,KTOURISM_P02,,keyword,Thailand travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Thailand%20travel&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 인도 현지어(en),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_C02,MY,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,South Korea tourism,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 말레이시아 현지어(en),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_S01,MY,KTOURISM,KTOURISM_S01,,keyword,flights to Korea,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=flights%20to%20Korea&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 말레이시아 현지어(en),,,항공권 (이동),KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_S02,MY,KTOURISM,KTOURISM_S02,,keyword,Seoul hotels,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Seoul%20hotels&hl=en,의도어 문법 KTOURISM_S02(숙박) x 말레이시아 현지어(en),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_S03,MY,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,Korea tour packages,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 말레이시아 현지어(en),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_S04,MY,KTOURISM,KTOURISM_S04,,keyword,Korea visa,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korea%20visa&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 말레이시아 현지어(en),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_D01,MY,KTOURISM,KTOURISM_D01,,keyword,Seoul travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Seoul%20travel&hl=en,의도어 문법 KTOURISM_D01(서울) x 말레이시아 현지어(en),,,서울,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_D02,MY,KTOURISM,KTOURISM_D02,,keyword,Busan travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Busan%20travel&hl=en,의도어 문법 KTOURISM_D02(부산) x 말레이시아 현지어(en),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_D03,MY,KTOURISM,KTOURISM_D03,,keyword,Jeju Island travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Jeju%20Island%20travel&hl=en,의도어 문법 KTOURISM_D03(제주) x 말레이시아 현지어(en),,,제주,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_P01,MY,KTOURISM,KTOURISM_P01,,keyword,Japan travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Japan%20travel&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 말레이시아 현지어(en),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
MY|KTOURISM|KTOURISM_P02,MY,KTOURISM,KTOURISM_P02,,keyword,Thailand travel,,en,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Thailand%20travel&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 말레이시아 현지어(en),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_C02,JP,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,韓国 観光,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 일본 현지어(ja),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_S01,JP,KTOURISM,KTOURISM_S01,,keyword,韓国 航空券,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E9%9F%93%E5%9B%BD%20%E8%88%AA%E7%A9%BA%E5%88%B8&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 일본 현지어(ja),,,항공권 (이동),KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_S02,JP,KTOURISM,KTOURISM_S02,,keyword,ソウル ホテル,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E3%82%BD%E3%82%A6%E3%83%AB%20%E3%83%9B%E3%83%86%E3%83%AB&hl=en,의도어 문법 KTOURISM_S02(숙박) x 일본 현지어(ja),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_S03,JP,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,韓国 ツアー,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 일본 현지어(ja),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_S04,JP,KTOURISM,KTOURISM_S04,,keyword,韓国 ビザ,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E9%9F%93%E5%9B%BD%20%E3%83%93%E3%82%B6&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 일본 현지어(ja),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_D01,JP,KTOURISM,KTOURISM_D01,,keyword,ソウル 旅行,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E3%82%BD%E3%82%A6%E3%83%AB%20%E6%97%85%E8%A1%8C&hl=en,의도어 문법 KTOURISM_D01(서울) x 일본 현지어(ja),,,서울,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_D02,JP,KTOURISM,KTOURISM_D02,,keyword,釜山 旅行,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E9%87%9C%E5%B1%B1%20%E6%97%85%E8%A1%8C&hl=en,의도어 문법 KTOURISM_D02(부산) x 일본 현지어(ja),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_D03,JP,KTOURISM,KTOURISM_D03,,keyword,済州島 旅行,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E6%B8%88%E5%B7%9E%E5%B3%B6%20%E6%97%85%E8%A1%8C&hl=en,의도어 문법 KTOURISM_D03(제주) x 일본 현지어(ja),,,제주,KTOURISM_GRAMMAR_V1
JP|KTOURISM|KTOURISM_P02,JP,KTOURISM,KTOURISM_P02,,keyword,タイ 旅行,,ja,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=JP&q=%E3%82%BF%E3%82%A4%20%E6%97%85%E8%A1%8C&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 일본 현지어(ja),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_C02,VN,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,du lịch Hàn Quốc,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 베트남 현지어(vi),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_S01,VN,KTOURISM,KTOURISM_S01,,keyword,vé máy bay đi Hàn Quốc,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=v%C3%A9%20m%C3%A1y%20bay%20%C4%91i%20H%C3%A0n%20Qu%E1%BB%91c&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 베트남 현지어(vi),,,항공권 (이동),KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_S02,VN,KTOURISM,KTOURISM_S02,,keyword,khách sạn Seoul,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=kh%C3%A1ch%20s%E1%BA%A1n%20Seoul&hl=en,의도어 문법 KTOURISM_S02(숙박) x 베트남 현지어(vi),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_S03,VN,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,tour Hàn Quốc,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 베트남 현지어(vi),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_S04,VN,KTOURISM,KTOURISM_S04,,keyword,visa Hàn Quốc,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=visa%20H%C3%A0n%20Qu%E1%BB%91c&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 베트남 현지어(vi),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
