measurement_unit_id,country_code,domain_code,concept_id,entity_id,final_unit_type,final_query,topic_mid,query_language,selection_basis,selection_status,validation_status,signal_status,confidence_level,empirical_validation_status,technical_status,technical_attempt_count,extraction_method,model_consensus,model_confidence,score_margin,exact_validated_other_countries,official_name_check,topic_mid_format_check,ambiguity_flag,selection_rule,second_pass_decision,second_pass_confidence,final_review_status,concept_valid_keyword_count,concept_low_keyword_count,concept_valid_keyword_countries,concept_low_keyword_countries,fallback_query,source_url,inclusion_reason,review_reason,remaining_risk,notes,source_record_set
IN|KBEAUTY|KBEAUTY_E05,IN,KBEAUTY,KBEAUTY_E05,,keyword,Korean lip tint,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20lip%20tint&hl=en,립틴트 · 수출 참고 HS 330410 · 인도(en) 조합,,,립틴트,KCONSUMER_COMPOSED_V1
IN|KBEAUTY|KBEAUTY_E06,IN,KBEAUTY,KBEAUTY_E06,,keyword,Korean cleanser,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20cleanser&hl=en,클렌징 · 수출 참고 HS 340130 · 인도(en) 조합,,,클렌징,KCONSUMER_COMPOSED_V1
IN|KBEAUTY|KBEAUTY_E07,IN,KBEAUTY,KBEAUTY_E07,,keyword,Korean hair care,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20hair%20care&hl=en,헤어케어 · 수출 참고 HS 330590·330510 · 인도(en) 조합,,,헤어케어,KCONSUMER_COMPOSED_V1
IN|KBEAUTY|KBEAUTY_E08,IN,KBEAUTY,KBEAUTY_E08,,keyword,Korean perfume,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20perfume&hl=en,향수 · 수출 참고 HS 330300·330790 · 인도(en) 조합,,,향수,KCONSUMER_COMPOSED_V1
IN|KBEAUTY|KBEAUTY_P01,IN,KBEAUTY,KBEAUTY_P01,,keyword,Japanese cosmetics,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Japanese%20cosmetics&hl=en,[위약] 일본 화장품 · 소비양식 문법 · 인도(en) 조합,,,[위약] 일본 화장품 · TOPIC 후보,KCONSUMER_COMPOSED_V1
IN|KBEAUTY|KBEAUTY_P02,IN,KBEAUTY,KBEAUTY_P02,,keyword,French cosmetics,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=French%20cosmetics&hl=en,[위약] 프랑스 화장품 · 소비양식 문법 · 인도(en) 조합,,,[위약] 프랑스 화장품 · TOPIC 후보,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G01,IN,KFASHION,KFASHION_G01,,keyword,Korean fashion,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20fashion&hl=en,한국 패션 · 소비양식 문법 · 인도(en) 조합,,,한국 패션 · TOPIC 후보,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G02,IN,KFASHION,KFASHION_G02,,keyword,K-fashion,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=K-fashion&hl=en,K-fashion · 소비양식 문법 · 인도(en) 외래어,,,K-fashion · TOPIC 후보,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G03,IN,KFASHION,KFASHION_G03,,keyword,Korean style,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20style&hl=en,한국 스타일 코디 · 소비양식 문법 · 인도(en) 조합,,,한국 스타일 코디,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G04,IN,KFASHION,KFASHION_G04,,keyword,Korean fashion brand,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20fashion%20brand&hl=en,한국 패션 브랜드 · 소비양식 문법 · 인도(en) 조합,,,한국 패션 브랜드,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G05,IN,KFASHION,KFASHION_G05,,keyword,Korean idol fashion,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20idol%20fashion&hl=en,아이돌 패션 · 소비양식 문법 · 인도(en) 조합,,아이돌 패션은 K-Pop 도메인과 겹친다. KPOP 계열과의 상관을 먼저 확인할 것,아이돌 패션,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G06,IN,KFASHION,KFASHION_G06,,keyword,Korean streetwear,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20streetwear&hl=en,한국 스트릿웨어 · 소비양식 문법 · 인도(en) 조합,,,한국 스트릿웨어,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_G07,IN,KFASHION,KFASHION_G07,,keyword,Korean clothing online shop,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20clothing%20online%20shop&hl=en,한국 옷 쇼핑몰 · 소비양식 문법 · 인도(en) 조합,,'한국 옷 쇼핑몰'은 플랫폼 브랜드명(무신사 등)으로 검색이 분산될 수 있음,한국 옷 쇼핑몰,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E01,IN,KFASHION,KFASHION_E01,,keyword,Korean bag,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20bag&hl=en,가방 · 수출 참고 HS 420222·420221·420292 · 인도(en) 조합,,,가방,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E02,IN,KFASHION,KFASHION_E02,,keyword,Korean sunglasses,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20sunglasses&hl=en,선글라스 · 수출 참고 HS 900410 · 인도(en) 조합,,,선글라스,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E03,IN,KFASHION,KFASHION_E03,,keyword,Korean sneakers,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20sneakers&hl=en,스니커즈 · 수출 참고 HS 640411·640419 · 인도(en) 조합,,,스니커즈,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E04,IN,KFASHION,KFASHION_E04,,keyword,Korean t-shirt,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20t-shirt&hl=en,티셔츠 · 수출 참고 HS 610910·610990 · 인도(en) 조합,,,티셔츠,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E05,IN,KFASHION,KFASHION_E05,,keyword,Korean jewelry,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20jewelry&hl=en,주얼리 · 수출 참고 HS 711319·711719 · 인도(en) 조합,,주얼리 대역의 L1 대응 품목 711319 는 금 시세에 좌우된다 — L1 과 L3 의 괴리가 클 것으로 예상,주얼리,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E06,IN,KFASHION,KFASHION_E06,,keyword,Korean hat,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20hat&hl=en,모자 · 수출 참고 HS 650500 · 인도(en) 조합,,,모자,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_E07,IN,KFASHION,KFASHION_E07,,keyword,Korean coat,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Korean%20coat&hl=en,아우터 · 수출 참고 HS 620240 · 인도(en) 조합,,,아우터,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_P01,IN,KFASHION,KFASHION_P01,,keyword,Japanese fashion,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Japanese%20fashion&hl=en,[위약] 일본 패션 · 소비양식 문법 · 인도(en) 조합,,,[위약] 일본 패션 · TOPIC 후보,KCONSUMER_COMPOSED_V1
IN|KFASHION|KFASHION_P02,IN,KFASHION,KFASHION_P02,,keyword,Italian fashion,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=IN&q=Italian%20fashion&hl=en,[위약] 이탈리아 패션 · 소비양식 문법 · 인도(en) 조합,,,[위약] 이탈리아 패션 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_G01,MY,KFOOD,KFOOD_G01,,keyword,Korean food,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20food&hl=en,한국 음식 · 소비양식 문법 · 말레이시아(en) 조합,,,한국 음식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_G02,MY,KFOOD,KFOOD_G02,,keyword,K-food,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=K-food&hl=en,K-food · 소비양식 문법 · 말레이시아(en) 외래어,,,K-food · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_G03,MY,KFOOD,KFOOD_G03,,keyword,Korean food recipe,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20food%20recipe&hl=en,한국 요리법 · 소비양식 문법 · 말레이시아(en) 조합,,,한국 요리법,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_G04,MY,KFOOD,KFOOD_G04,,keyword,Korean restaurant,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20restaurant&hl=en,한식당 · 소비양식 문법 · 말레이시아(en) 조합,,,한식당,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_G05,MY,KFOOD,KFOOD_G05,,keyword,mukbang,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=mukbang&hl=en,먹방 · 소비양식 문법 · 말레이시아(en) 외래어,,먹방은 한국 기원어지만 이미 국제 장르명이 되어 비한국 콘텐츠를 포함한다 — 도메인 귀속이 약해지는 방향,먹방 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_G06,MY,KFOOD,KFOOD_G06,,keyword,Korean street food,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20street%20food&hl=en,한국 길거리음식 · 소비양식 문법 · 말레이시아(en) 조합,,,한국 길거리음식,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E01,MY,KFOOD,KFOOD_E01,,keyword,kimchi,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=kimchi&hl=en,김치 · 수출 참고 HS 200599 · 말레이시아(en) 외래어,,일본은 자국산 김치를 대량 생산해 JP 신호에 국산 수요가 섞인다,김치 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E02,MY,KFOOD,KFOOD_E02,,keyword,Korean ramen,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20ramen&hl=en,라면 · 수출 참고 HS 190230 · 말레이시아(en) 조합,,'ramen' 단독은 일식이다. 전 언어에서 한국 수식어를 붙였으나 그만큼 검색량이 줄어 과소측정 가능,라면 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E03,MY,KFOOD,KFOOD_E03,,keyword,soju,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=soju&hl=en,소주 · 수출 참고 HS 220890·220870 · 말레이시아(en) 외래어,,일본어 焼酎 는 일본 소주다. 韓国焼酎 로 한정했으나 ソジュ 표기와 분산될 수 있음,소주 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E04,MY,KFOOD,KFOOD_E04,,keyword,tteokbokki,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=tteokbokki&hl=en,떡볶이 · 소비양식 문법 · 말레이시아(en) 외래어,,,떡볶이 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E05,MY,KFOOD,KFOOD_E05,,keyword,Korean fried chicken,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20fried%20chicken&hl=en,한국 치킨 · 소비양식 문법 · 말레이시아(en) 조합,,,한국 치킨,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E06,MY,KFOOD,KFOOD_E06,,keyword,Korean snacks,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20snacks&hl=en,한국 과자 · 수출 참고 HS 190590·170490 · 말레이시아(en) 조합,,,한국 과자,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E07,MY,KFOOD,KFOOD_E07,,keyword,Korean seaweed snack,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20seaweed%20snack&hl=en,김 · 수출 참고 HS 121221 · 말레이시아(en) 조합,,일본어 のり 단독은 일본산 김. 韓国のり 로 한정,김,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E08,MY,KFOOD,KFOOD_E08,,keyword,gochujang,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=gochujang&hl=en,고추장 · 수출 참고 HS 210390 · 말레이시아(en) 외래어,,,고추장 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_E09,MY,KFOOD,KFOOD_E09,,keyword,Korean ginseng,,en,EXPORT_REFERENCED,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,ATOMIC_LEXEME,,,,,,N/A,,ATOMIC-LEXEME-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Korean%20ginseng&hl=en,인삼 · 수출 참고 HS 121120 · 말레이시아(en) 외래어,,,인삼 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_P01,MY,KFOOD,KFOOD_P01,,keyword,Japanese food,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Japanese%20food&hl=en,[위약] 일식 · 소비양식 문법 · 말레이시아(en) 조합,,위약이지만 한식·일식은 대체재이자 보완재라 부호가 양쪽 다 가능 — 계수 부호까지 함께 볼 것,[위약] 일식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_P02,MY,KFOOD,KFOOD_P02,,keyword,Chinese food,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Chinese%20food&hl=en,[위약] 중식 · 소비양식 문법 · 말레이시아(en) 조합,,,[위약] 중식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
MY|KFOOD|KFOOD_P03,MY,KFOOD,KFOOD_P03,,keyword,Thai food,,en,MODE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_TOPIC_EXTRACTION,,COMPOSED,,,,,,N/A,,ORIGIN-NOUN-COMPOSED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=MY&q=Thai%20food&hl=en,[위약] 태국음식 · 소비양식 문법 · 말레이시아(en) 조합,,,[위약] 태국음식 · TOPIC 후보,KCONSUMER_COMPOSED_V1
